,POI_INDEX,ASPECTS,ATTRACTION_TYPES,ASPECTS_CRAWLED_TIME
284,14,hedge maze,"Shopping, Shopping Malls",2020-02-21 20:28:39.722699
285,14,through immigration,"Shopping, Shopping Malls",2020-02-21 20:28:39.740938
286,14,latest attraction,"Shopping, Shopping Malls",2020-02-21 20:28:39.758568
287,14,amazing waterfall,"Shopping, Shopping Malls",2020-02-21 20:28:39.773694
288,14,between flights,"Shopping, Shopping Malls",2020-02-21 20:28:39.790886
289,14,the main attraction,"Shopping, Shopping Malls",2020-02-21 20:28:39.807361
290,14,f b,"Shopping, Shopping Malls",2020-02-21 20:28:39.823401
291,14,few hours,"Shopping, Shopping Malls",2020-02-21 20:28:39.839929
292,14,lots of shops,"Shopping, Shopping Malls",2020-02-21 20:28:39.856557
293,14,light show,"Shopping, Shopping Malls",2020-02-21 20:28:39.873090
294,14,different levels,"Shopping, Shopping Malls",2020-02-21 20:28:39.889957
295,14,food court,"Shopping, Shopping Malls",2020-02-21 20:28:39.906943
296,14,food outlets,"Shopping, Shopping Malls",2020-02-21 20:28:39.924168
297,14,must visit place,"Shopping, Shopping Malls",2020-02-21 20:28:39.940396
298,15,light show,"Nature & Parks, Bodies of Water, Marinas",2020-02-21 20:28:53.339088
299,15,laser show,"Nature & Parks, Bodies of Water, Marinas",2020-02-21 20:28:53.355677
300,15,helix bridge,"Nature & Parks, Bodies of Water, Marinas",2020-02-21 20:28:53.371916
301,15,water show,"Nature & Parks, Bodies of Water, Marinas",2020-02-21 20:28:53.387929
302,15,fullerton hotel,"Nature & Parks, Bodies of Water, Marinas",2020-02-21 20:28:53.404784
303,15,shopping mall,"Nature & Parks, Bodies of Water, Marinas",2020-02-21 20:28:53.421546
304,15,singapore flyer,"Nature & Parks, Bodies of Water, Marinas",2020-02-21 20:28:53.437962
305,15,merlion park,"Nature & Parks, Bodies of Water, Marinas",2020-02-21 20:28:53.454533
306,15,infinity pool,"Nature & Parks, Bodies of Water, Marinas",2020-02-21 20:28:53.471028
307,15,nice walk,"Nature & Parks, Bodies of Water, Marinas",2020-02-21 20:28:53.487753
308,15,walk around,"Nature & Parks, Bodies of Water, Marinas",2020-02-21 20:28:53.505747
309,15,boat ride,"Nature & Parks, Bodies of Water, Marinas",2020-02-21 20:28:53.523474
310,15,food court,"Nature & Parks, Bodies of Water, Marinas",2020-02-21 20:28:53.540867
311,15,singapore river,"Nature & Parks, Bodies of Water, Marinas",2020-02-21 20:28:53.557759
312,15,clarke quay,"Nature & Parks, Bodies of Water, Marinas",2020-02-21 20:28:53.575809
313,15,skyline,"Nature & Parks, Bodies of Water, Marinas",2020-02-21 20:28:53.592134
314,15,skyscrapers,"Nature & Parks, Bodies of Water, Marinas",2020-02-21 20:28:53.607866
315,15,architecture,"Nature & Parks, Bodies of Water, Marinas",2020-02-21 20:28:53.625110
316,15,stroll,"Nature & Parks, Bodies of Water, Marinas",2020-02-21 20:28:53.642325
317,15,sights,"Nature & Parks, Bodies of Water, Marinas",2020-02-21 20:28:53.660612
318,15,8pm,"Nature & Parks, Bodies of Water, Marinas",2020-02-21 20:28:53.675509
319,15,mbs,"Nature & Parks, Bodies of Water, Marinas",2020-02-21 20:28:53.691401
320,16,treetop walk,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 20:29:06.619609
321,16,suspension bridge,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 20:29:06.639364
322,16,venus drive,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 20:29:06.656839
323,16,ranger station,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 20:29:06.674246
324,16,wild monkeys,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 20:29:06.691878
325,16,jelutong tower,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 20:29:06.710046
326,16,great hike,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 20:29:06.727495
327,16,monitor lizards,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 20:29:06.744826
328,16,bring water,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 20:29:06.763455
329,16,concrete jungle,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 20:29:06.778705
330,16,bukit timah,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 20:29:06.794180
331,16,beautiful walk,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 20:29:06.810226
332,16,flora and fauna,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 20:29:06.825656
333,16,heat and humidity,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 20:29:06.840972
334,16,reservoir,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 20:29:06.856469
335,16,trek,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 20:29:06.871909
336,16,11km,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 20:29:06.887353
337,16,exercise,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 20:29:06.905532
338,16,hsbc,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 20:29:06.921632
339,16,canoeing,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 20:29:06.937336
340,16,route,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 20:29:06.951701
341,16,trees,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 20:29:06.966773
342,17,rooftop garden,"Museums, Sights & Landmarks, Speciality Museums, Sacred & Religious Sites",2020-02-21 20:29:21.194510
343,17,main hall,"Museums, Sights & Landmarks, Speciality Museums, Sacred & Religious Sites",2020-02-21 20:29:21.211079
344,17,monks chanting,"Museums, Sights & Landmarks, Speciality Museums, Sacred & Religious Sites",2020-02-21 20:29:21.228497
345,17,fourth floor,"Museums, Sights & Landmarks, Speciality Museums, Sacred & Religious Sites",2020-02-21 20:29:21.245392
346,17,buddhist culture,"Museums, Sights & Landmarks, Speciality Museums, Sacred & Religious Sites",2020-02-21 20:29:21.262510
347,17,wearing shorts,"Museums, Sights & Landmarks, Speciality Museums, Sacred & Religious Sites",2020-02-21 20:29:21.279514
348,17,visiting chinatown,"Museums, Sights & Landmarks, Speciality Museums, Sacred & Religious Sites",2020-02-21 20:29:21.296575
349,17,chinatown area,"Museums, Sights & Landmarks, Speciality Museums, Sacred & Religious Sites",2020-02-21 20:29:21.314085
350,17,peaceful place,"Museums, Sights & Landmarks, Speciality Museums, Sacred & Religious Sites",2020-02-21 20:29:21.330938
351,17,worth a visit,"Museums, Sights & Landmarks, Speciality Museums, Sacred & Religious Sites",2020-02-21 20:29:21.348012
352,17,interesting place,"Museums, Sights & Landmarks, Speciality Museums, Sacred & Religious Sites",2020-02-21 20:29:21.365125
353,17,take photos,"Museums, Sights & Landmarks, Speciality Museums, Sacred & Religious Sites",2020-02-21 20:29:21.382033
354,17,chinese new year,"Museums, Sights & Landmarks, Speciality Museums, Sacred & Religious Sites",2020-02-21 20:29:21.399130
355,17,statues,"Museums, Sights & Landmarks, Speciality Museums, Sacred & Religious Sites",2020-02-21 20:29:21.416097
356,17,meditation,"Museums, Sights & Landmarks, Speciality Museums, Sacred & Religious Sites",2020-02-21 20:29:21.433503
357,17,replica,"Museums, Sights & Landmarks, Speciality Museums, Sacred & Religious Sites",2020-02-21 20:29:21.450744
358,17,wheel,"Museums, Sights & Landmarks, Speciality Museums, Sacred & Religious Sites",2020-02-21 20:29:21.467595
359,17,donation,"Museums, Sights & Landmarks, Speciality Museums, Sacred & Religious Sites",2020-02-21 20:29:21.484837
360,17,worship,"Museums, Sights & Landmarks, Speciality Museums, Sacred & Religious Sites",2020-02-21 20:29:21.501529
361,17,incense,"Museums, Sights & Landmarks, Speciality Museums, Sacred & Religious Sites",2020-02-21 20:29:21.518786
362,17,sarong,"Museums, Sights & Landmarks, Speciality Museums, Sacred & Religious Sites",2020-02-21 20:29:21.535485
363,17,ceremonies,"Museums, Sights & Landmarks, Speciality Museums, Sacred & Religious Sites",2020-02-21 20:29:21.551732
364,18,cloud forest,"Sights & Landmarks, Nature & Parks, Gardens, Points of Interest & Landmarks",2020-02-21 20:29:35.576308
365,18,flowers and plants,"Sights & Landmarks, Nature & Parks, Gardens, Points of Interest & Landmarks",2020-02-21 20:29:35.591357
366,18,flower lovers,"Sights & Landmarks, Nature & Parks, Gardens, Points of Interest & Landmarks",2020-02-21 20:29:35.608679
367,18,air conditioned,"Sights & Landmarks, Nature & Parks, Gardens, Points of Interest & Landmarks",2020-02-21 20:29:35.623950
368,18,chinese new year,"Sights & Landmarks, Nature & Parks, Gardens, Points of Interest & Landmarks",2020-02-21 20:29:35.641093
369,18,on display,"Sights & Landmarks, Nature & Parks, Gardens, Points of Interest & Landmarks",2020-02-21 20:29:35.657367
370,18,cactus,"Sights & Landmarks, Nature & Parks, Gardens, Points of Interest & Landmarks",2020-02-21 20:29:35.674299
371,18,bay,"Sights & Landmarks, Nature & Parks, Gardens, Points of Interest & Landmarks",2020-02-21 20:29:35.693282
372,18,baobab,"Sights & Landmarks, Nature & Parks, Gardens, Points of Interest & Landmarks",2020-02-21 20:29:35.708768
373,18,pollen,"Sights & Landmarks, Nature & Parks, Gardens, Points of Interest & Landmarks",2020-02-21 20:29:35.725000
374,18,flora,"Sights & Landmarks, Nature & Parks, Gardens, Points of Interest & Landmarks",2020-02-21 20:29:35.741316
375,18,greenhouse,"Sights & Landmarks, Nature & Parks, Gardens, Points of Interest & Landmarks",2020-02-21 20:29:35.758064
376,18,gardeners,"Sights & Landmarks, Nature & Parks, Gardens, Points of Interest & Landmarks",2020-02-21 20:29:35.774396
377,18,climate,"Sights & Landmarks, Nature & Parks, Gardens, Points of Interest & Landmarks",2020-02-21 20:29:35.791437
378,18,heat,"Sights & Landmarks, Nature & Parks, Gardens, Points of Interest & Landmarks",2020-02-21 20:29:35.807718
379,18,varieties,"Sights & Landmarks, Nature & Parks, Gardens, Points of Interest & Landmarks",2020-02-21 20:29:35.824195
380,18,nature,"Sights & Landmarks, Nature & Parks, Gardens, Points of Interest & Landmarks",2020-02-21 20:29:35.841125
381,18,conservatory,"Sights & Landmarks, Nature & Parks, Gardens, Points of Interest & Landmarks",2020-02-21 20:29:35.857855
382,18,species,"Sights & Landmarks, Nature & Parks, Gardens, Points of Interest & Landmarks",2020-02-21 20:29:35.874317
383,18,thousands,"Sights & Landmarks, Nature & Parks, Gardens, Points of Interest & Landmarks",2020-02-21 20:29:35.891433
384,18,exhibition,"Sights & Landmarks, Nature & Parks, Gardens, Points of Interest & Landmarks",2020-02-21 20:29:35.908014
385,18,structure,"Sights & Landmarks, Nature & Parks, Gardens, Points of Interest & Landmarks",2020-02-21 20:29:35.924573
386,19,singapore river,"Shopping, Shopping Malls",2020-02-21 20:29:49.174325
387,19,reverse bungee,"Shopping, Shopping Malls",2020-02-21 20:29:49.196405
388,19,river cruise,"Shopping, Shopping Malls",2020-02-21 20:29:49.221710
389,19,must visit place,"Shopping, Shopping Malls",2020-02-21 20:29:49.244406
390,19,marina bay,"Shopping, Shopping Malls",2020-02-21 20:29:49.265706
391,19,walk around,"Shopping, Shopping Malls",2020-02-21 20:29:49.290464
392,19,hooters,"Shopping, Shopping Malls",2020-02-21 20:29:49.312924
393,19,boats,"Shopping, Shopping Malls",2020-02-21 20:29:49.330420
394,19,bridge,"Shopping, Shopping Malls",2020-02-21 20:29:49.349574
395,19,expats,"Shopping, Shopping Malls",2020-02-21 20:29:49.367260
396,19,stroll,"Shopping, Shopping Malls",2020-02-21 20:29:49.384019
397,19,shopping,"Shopping, Shopping Malls",2020-02-21 20:29:49.399715
398,19,mrt,"Shopping, Shopping Malls",2020-02-21 20:29:49.415575
399,19,indian,"Shopping, Shopping Malls",2020-02-21 20:29:49.433586
400,19,chinatown,"Shopping, Shopping Malls",2020-02-21 20:29:49.449335
401,20,marina bay sands,"Sights & Landmarks, Monuments & Statues",2020-02-21 20:30:02.662880
402,20,half lion,"Sights & Landmarks, Monuments & Statues",2020-02-21 20:30:02.679113
403,20,singapore icon,"Sights & Landmarks, Monuments & Statues",2020-02-21 20:30:02.695700
404,20,fullerton hotel,"Sights & Landmarks, Monuments & Statues",2020-02-21 20:30:02.712381
405,20,iconic statue,"Sights & Landmarks, Monuments & Statues",2020-02-21 20:30:02.729127
406,20,photo opportunity,"Sights & Landmarks, Monuments & Statues",2020-02-21 20:30:02.745947
407,20,singapore river,"Sights & Landmarks, Monuments & Statues",2020-02-21 20:30:02.763487
408,20,take pictures,"Sights & Landmarks, Monuments & Statues",2020-02-21 20:30:02.780227
409,20,must visit place,"Sights & Landmarks, Monuments & Statues",2020-02-21 20:30:02.795598
410,20,laser show,"Sights & Landmarks, Monuments & Statues",2020-02-21 20:30:02.813111
411,20,river cruise,"Sights & Landmarks, Monuments & Statues",2020-02-21 20:30:02.829353
412,20,visit singapore,"Sights & Landmarks, Monuments & Statues",2020-02-21 20:30:02.846411
413,20,helix bridge,"Sights & Landmarks, Monuments & Statues",2020-02-21 20:30:02.896401
414,20,sentosa island,"Sights & Landmarks, Monuments & Statues",2020-02-21 20:30:02.955014
415,20,clarke quay,"Sights & Landmarks, Monuments & Statues",2020-02-21 20:30:02.971649
416,20,light show,"Sights & Landmarks, Monuments & Statues",2020-02-21 20:30:02.988782
417,20,symbol,"Sights & Landmarks, Monuments & Statues",2020-02-21 20:30:03.006443
418,20,tourists,"Sights & Landmarks, Monuments & Statues",2020-02-21 20:30:03.023228
419,20,selfie,"Sights & Landmarks, Monuments & Statues",2020-02-21 20:30:03.039688
420,20,pics,"Sights & Landmarks, Monuments & Statues",2020-02-21 20:30:03.056377
421,20,backdrop,"Sights & Landmarks, Monuments & Statues",2020-02-21 20:30:03.074054
422,20,fountain,"Sights & Landmarks, Monuments & Statues",2020-02-21 20:30:03.091271
423,21,shoppers paradise,"Sights & Landmarks, Points of Interest & Landmarks",2020-02-21 20:30:16.546644
424,21,shop till you drop,"Sights & Landmarks, Points of Interest & Landmarks",2020-02-21 20:30:16.564138
425,21,shopping street,"Sights & Landmarks, Points of Interest & Landmarks",2020-02-21 20:30:16.588337
426,21,high end,"Sights & Landmarks, Points of Interest & Landmarks",2020-02-21 20:30:16.608325
427,21,shopping heaven,"Sights & Landmarks, Points of Interest & Landmarks",2020-02-21 20:30:16.628516
428,21,lucky plaza,"Sights & Landmarks, Points of Interest & Landmarks",2020-02-21 20:30:16.647147
429,21,christmas lights,"Sights & Landmarks, Points of Interest & Landmarks",2020-02-21 20:30:16.666153
430,21,great shopping,"Sights & Landmarks, Points of Interest & Landmarks",2020-02-21 20:30:16.688404
431,21,designer shops,"Sights & Landmarks, Points of Interest & Landmarks",2020-02-21 20:30:16.706549
432,21,international brands,"Sights & Landmarks, Points of Interest & Landmarks",2020-02-21 20:30:16.724575
433,21,ngee ann city,"Sights & Landmarks, Points of Interest & Landmarks",2020-02-21 20:30:16.742941
434,21,shopping experience,"Sights & Landmarks, Points of Interest & Landmarks",2020-02-21 20:30:16.762105
435,21,both sides,"Sights & Landmarks, Points of Interest & Landmarks",2020-02-21 20:30:16.780358
436,21,lots of shops,"Sights & Landmarks, Points of Interest & Landmarks",2020-02-21 20:30:16.795768
437,21,food court,"Sights & Landmarks, Points of Interest & Landmarks",2020-02-21 20:30:16.812617
438,21,takashimaya,"Sights & Landmarks, Points of Interest & Landmarks",2020-02-21 20:30:16.829979
439,21,gucci,"Sights & Landmarks, Points of Interest & Landmarks",2020-02-21 20:30:16.846060
440,21,somerset,"Sights & Landmarks, Points of Interest & Landmarks",2020-02-21 20:30:16.862773
441,21,shopaholic,"Sights & Landmarks, Points of Interest & Landmarks",2020-02-21 20:30:16.881624
442,21,bargains,"Sights & Landmarks, Points of Interest & Landmarks",2020-02-21 20:30:16.899867
443,21,tunas,"Sights & Landmarks, Points of Interest & Landmarks",2020-02-21 20:30:16.917765
444,22,boat ride,"Water & Amusement Parks, Theme Parks",2020-02-21 20:30:29.956183
445,22,giant pandas,"Water & Amusement Parks, Theme Parks",2020-02-21 20:30:29.972049
446,22,red panda,"Water & Amusement Parks, Theme Parks",2020-02-21 20:30:29.988299
447,22,singapore zoo,"Water & Amusement Parks, Theme Parks",2020-02-21 20:30:30.005109
448,22,jia jia,"Water & Amusement Parks, Theme Parks",2020-02-21 20:30:30.021853
449,22,panda exhibit,"Water & Amusement Parks, Theme Parks",2020-02-21 20:30:30.038403
450,22,amazon flooded forest,"Water & Amusement Parks, Theme Parks",2020-02-21 20:30:30.054932
451,22,quest ride,"Water & Amusement Parks, Theme Parks",2020-02-21 20:30:30.071483
452,22,aquatic animals,"Water & Amusement Parks, Theme Parks",2020-02-21 20:30:30.088453
